ID,y
1,77.92098256983236
2,93.78608471337579
3,77.92098256983236
4,77.92098256983236
5,112.52707960656991
8,93.64382818991099
10,112.67904162337668
11,93.92057703056771
12,116.83051387387393
14,94.61869888475833
15,116.83051387387393
16,103.49188387301582
17,94.30284246575343
19,94.61869888475833
20,104.37237272727273
21,94.30284246575343
22,116.83051387387393
23,94.30284246575343
26,95.20279989071045
28,93.64382818991099
29,94.30284246575343
33,94.30284246575343
35,95.20279989071045
41,94.30284246575343
42,93.64382818991099
43,116.83051387387393
45,103.49188387301582
46,103.49188387301582
51,93.92057703056771
53,77.92098256983236
55,112.52707960656991
56,93.78608471337579
57,104.1323094117647
58,95.20279989071045
59,102.61101272727274
63,112.67904162337668
64,94.61869888475833
65,104.37237272727273
69,95.20279989071045
71,95.20279989071045
72,102.61101272727274
73,94.61869888475833
76,102.61101272727274
77,105.08193263157895
78,116.83051387387393
82,94.61869888475833
83,104.37237272727273
84,93.92057703056771
85,103.49188387301582
87,112.51900096866095
88,94.30284246575343
89,112.67904162337668
91,93.78608471337579
93,95.20279989071045
94,105.08193263157895
95,94.15185185185184
96,112.51900096866095
97,93.64382818991099
98,112.52707960656991
99,93.78608471337579
101,103.49188387301582
103,112.67904162337668
104,93.45519879396987
105,112.03373661202185
110,95.20279989071045
111,112.52707960656991
113,112.52707960656991
114,93.86698113207548
115,112.79114285714287
117,112.67904162337668
120,93.64382818991099
121,112.51900096866095
122,93.64382818991099
123,112.52707960656991
126,112.15210526315789
132,112.03373661202185
135,104.37237272727273
137,103.49188387301582
138,94.61869888475833
140,93.78608471337579
142,112.79114285714287
144,112.51900096866095
148,93.64382818991099
149,112.51900096866095
155,94.30284246575343
156,112.51900096866095
157,93.64382818991099
162,112.51900096866095
163,95.20279989071045
167,93.86698113207548
172,116.83051387387393
179,112.52707960656991
180,93.64382818991099
181,112.67904162337668
182,94.61869888475833
183,112.67904162337668
185,112.67904162337668
187,112.67904162337668
188,94.61869888475833
189,93.92057703056771
191,93.45519879396987
192,113.46520000000001
193,93.92057703056771
194,112.67904162337668
195,93.45519879396987
196,112.67904162337668
198,95.20279989071045
199,112.51900096866095
201,104.37237272727273
204,94.61869888475833
205,103.49188387301582
206,93.84055555555557
210,93.92057703056771
211,103.49188387301582
216,112.51900096866095
219,116.83051387387393
220,93.45519879396987
221,112.03373661202185
226,112.67904162337668
227,93.45519879396987
228,112.51900096866095
230,112.51900096866095
231,93.64382818991099
235,116.83051387387393
236,93.78608471337579
238,112.51900096866095
242,105.08193263157895
243,93.78608471337579
244,77.92098256983236
245,112.51900096866095
247,112.52707960656991
248,93.64382818991099
249,93.64382818991099
250,112.51900096866095
251,93.78608471337579
253,116.83051387387393
254,93.64382818991099
256,93.78608471337579
257,93.64382818991099
258,112.51900096866095
259,93.78608471337579
262,77.92098256983236
266,94.30284246575343
267,112.52707960656991
272,103.49188387301582
273,112.67904162337668
275,93.64382818991099
276,112.51900096866095
279,94.61869888475833
280,104.37237272727273
283,93.64382818991099
285,112.51900096866095
288,112.67904162337668
289,89.27667
290,104.37237272727273
291,94.61869888475833
292,112.67904162337668
293,112.03373661202185
296,93.64382818991099
297,112.52707960656991
298,116.83051387387393
299,94.61869888475833
304,93.45519879396987
305,77.92098256983236
306,93.92057703056771
307,112.67904162337668
311,103.49188387301582
313,112.67904162337668
314,93.45519879396987
316,94.71794117647057
324,93.84055555555557
327,96.36
329,93.45519879396987
330,112.67904162337668
337,104.37237272727273
338,94.61869888475833
339,104.37237272727273
340,94.61869888475833
343,93.64382818991099
345,116.83051387387393
346,93.86698113207548
347,112.52707960656991
349,112.79114285714287
350,93.86698113207548
352,112.52707960656991
353,93.86698113207548
354,77.92098256983236
357,93.78608471337579
358,112.52707960656991
362,112.67904162337668
364,113.46520000000001
365,103.49188387301582
366,94.61869888475833
367,112.67904162337668
368,94.61869888475833
370,77.92098256983236
373,95.20279989071045
377,93.45519879396987
378,112.03373661202185
382,102.61101272727274
384,112.51900096866095
390,94.15185185185184
392,112.52707960656991
393,112.03373661202185
395,94.61869888475833
396,104.37237272727273
399,77.92098256983236
406,112.67904162337668
408,112.67904162337668
409,93.45519879396987
410,77.92098256983236
412,112.52707960656991
413,93.64382818991099
419,94.15185185185184
420,112.52707960656991
421,93.64382818991099
430,93.84055555555557
434,93.92057703056771
436,94.61869888475833
437,93.78608471337579
438,93.64382818991099
439,112.51900096866095
440,93.78608471337579
443,112.03373661202185
446,94.61869888475833
448,93.78608471337579
452,93.78608471337579
453,104.1323094117647
457,104.37237272727273
458,93.92057703056771
459,115.63095238095237
460,104.1323094117647
462,105.08193263157895
464,104.1323094117647
465,116.83051387387393
467,112.52707960656991
471,112.67904162337668
472,77.92098256983236
473,93.86698113207548
475,94.61869888475833
480,95.20279989071045
488,112.67904162337668
490,112.67904162337668
491,103.49188387301582
492,77.92098256983236
493,93.78608471337579
497,93.86698113207548
498,112.52707960656991
499,95.20279989071045
500,103.49188387301582
501,93.92057703056771
502,112.52707960656991
506,77.92098256983236
510,112.03373661202185
511,93.0403125
512,93.45519879396987
516,93.64382818991099
518,93.45519879396987
519,112.52707960656991
521,93.86698113207548
522,112.51900096866095
526,112.51900096866095
529,95.81058823529413
532,112.51900096866095
533,93.78608471337579
536,112.51900096866095
537,93.0403125
539,94.61869888475833
540,103.49188387301582
541,94.61869888475833
543,93.92057703056771
546,112.52707960656991
547,93.78608471337579
548,77.92098256983236
551,93.78608471337579
552,104.1323094117647
556,105.08193263157895
557,95.20279989071045
558,112.67904162337668
559,94.61869888475833
560,103.49188387301582
562,103.49188387301582
566,95.20279989071045
570,112.52707960656991
571,93.78608471337579
572,104.37237272727273
573,94.61869888475833
575,116.83051387387393
576,112.52707960656991
577,93.86698113207548
579,93.64382818991099
580,112.52707960656991
581,112.03373661202185
589,112.67904162337668
591,103.49188387301582
593,94.61869888475833
594,102.61101272727274
595,93.92057703056771
598,93.78608471337579
602,112.52707960656991
604,112.51900096866095
606,112.79114285714287
608,94.61869888475833
609,103.49188387301582
610,93.92057703056771
616,112.52707960656991
617,95.20279989071045
618,102.61101272727274
620,103.49188387301582
622,110.59722222222223
623,93.64382818991099
624,110.64
626,112.51900096866095
628,112.51900096866095
629,93.86698113207548
630,112.51900096866095
637,94.61869888475833
638,104.37237272727273
643,92.17070307692309
645,95.20279989071045
646,112.52707960656991
648,95.20279989071045
652,95.20279989071045
653,93.78608471337579
654,112.52707960656991
656,112.52707960656991
657,93.86698113207548
659,92.99684099999999
660,104.1323094117647
663,93.64382818991099
664,112.51900096866095
666,104.1323094117647
668,112.52707960656991
669,92.17070307692309
671,95.20279989071045
675,93.64382818991099
677,93.78608471337579
678,112.51900096866095
679,103.81499999999998
682,95.20279989071045
685,104.1323094117647
687,94.61869888475833
688,93.0403125
693,110.59722222222223
696,96.36
698,95.20279989071045
701,95.81058823529413
704,105.08193263157895
705,116.83051387387393
709,112.52707960656991
710,93.78608471337579
711,104.1323094117647
712,95.20279989071045
714,112.51900096866095
715,93.64382818991099
716,112.67904162337668
717,93.45519879396987
720,116.83051387387393
721,93.45519879396987
724,103.49188387301582
725,94.61869888475833
726,112.67904162337668
728,112.67904162337668
731,93.64382818991099
734,104.1323094117647
738,93.45519879396987
745,112.03373661202185
746,93.45519879396987
751,77.92098256983236
754,93.64382818991099
756,93.64382818991099
758,95.81058823529413
759,115.34900000000002
761,116.83051387387393
766,93.78608471337579
767,112.52707960656991
768,93.64382818991099
769,112.51900096866095
770,95.20279989071045
771,77.92098256983236
772,104.1323094117647
773,93.78608471337579
774,112.52707960656991
776,112.51900096866095
777,93.78608471337579
780,116.83051387387393
782,103.49188387301582
787,103.49188387301582
788,94.61869888475833
792,93.64382818991099
793,112.52707960656991
798,93.78608471337579
800,93.64382818991099
806,112.67904162337668
809,112.51900096866095
811,112.51900096866095
812,93.86698113207548
814,116.83051387387393
816,103.49188387301582
817,94.61869888475833
818,103.49188387301582
820,112.67904162337668
823,93.92057703056771
829,93.64382818991099
830,115.34900000000002
831,93.86698113207548
834,112.51900096866095
839,93.78608471337579
841,77.92098256983236
844,103.49188387301582
845,93.92057703056771
848,93.45519879396987
850,95.81058823529413
851,104.1323094117647
852,92.99684099999999
854,93.78608471337579
855,95.20279989071045
856,103.49188387301582
859,104.1323094117647
861,112.52707960656991
864,93.78608471337579
865,112.52707960656991
866,93.64382818991099
867,93.86698113207548
869,95.20279989071045
871,93.86698113207548
872,112.67904162337668
882,103.49188387301582
883,93.92057703056771
885,94.61869888475833
888,96.36
893,112.67904162337668
901,112.51900096866095
903,103.49188387301582
904,95.20279989071045
905,104.1323094117647
910,95.20279989071045
911,112.51900096866095
914,112.51900096866095
918,112.51900096866095
921,93.64382818991099
928,93.78608471337579
929,104.1323094117647
932,92.17070307692309
933,105.08193263157895
934,95.20279989071045
935,112.52707960656991
937,77.92098256983236
939,94.61869888475833
940,103.49188387301582
941,93.78608471337579
942,104.1323094117647
943,95.20279989071045
944,104.1323094117647
947,112.67904162337668
949,112.03373661202185
951,112.03373661202185
952,94.61869888475833
953,103.49188387301582
954,77.92098256983236
957,112.51900096866095
959,93.64382818991099
960,112.51900096866095
963,116.83051387387393
965,112.67904162337668
967,104.1323094117647
971,93.78608471337579
972,77.92098256983236
973,95.20279989071045
974,112.51900096866095
975,95.81058823529413
978,113.91399999999999
980,112.52707960656991
981,95.20279989071045
984,112.51900096866095
986,95.20279989071045
988,93.64382818991099
989,112.51900096866095
990,103.49188387301582
992,112.51900096866095
996,93.78608471337579
999,112.51900096866095
1000,93.78608471337579
1001,112.52707960656991
1002,93.64382818991099
1003,112.51900096866095
1004,93.64382818991099
1008,112.51900096866095
1009,92.99684099999999
1010,105.08193263157895
1012,112.51900096866095
1013,93.64382818991099
1014,112.51900096866095
1015,93.86698113207548
1016,116.83051387387393
1019,93.86698113207548
1020,112.51900096866095
1021,95.20279989071045
1022,105.08193263157895
1024,95.20279989071045
1025,77.92098256983236
1027,95.20279989071045
1028,104.1323094117647
1029,95.81058823529413
1030,94.61869888475833
1033,112.51900096866095
1036,93.45519879396987
1037,112.03373661202185
1038,93.45519879396987
1042,94.61869888475833
1043,103.49188387301582
1044,93.78608471337579
