ID,y
1,76.8
2,91.62
3,76.8
4,76.8
5,110.00999999999999
8,91.44999999999999
10,109.89
11,91.975
12,115.15
14,92.34
15,115.15
16,101.155
17,90.93
19,92.34
20,101.465
21,90.93
22,115.15
23,90.93
26,92.38
28,91.44999999999999
29,90.93
33,90.93
35,92.38
41,90.93
42,91.44999999999999
43,115.15
45,101.155
46,101.155
51,91.975
53,76.8
55,110.00999999999999
56,91.62
57,101.94999999999999
58,92.38
59,100.4
63,109.89
64,92.34
65,101.465
69,92.38
71,92.38
72,100.4
73,92.34
76,100.4
77,103.04672
78,115.15
82,92.34
83,101.465
84,91.975
85,101.155
87,110.155
88,90.93
89,109.89
91,91.62
93,92.38
94,103.04672
95,92.9
96,110.155
97,91.44999999999999
98,110.00999999999999
99,91.62
101,101.155
103,109.89
104,91.35
105,109.995
110,92.38
111,110.00999999999999
113,110.00999999999999
114,90.95
115,112.75
117,109.89
120,91.44999999999999
121,110.155
122,91.44999999999999
123,110.00999999999999
126,109.11
132,109.995
135,101.465
137,101.155
138,92.34
140,91.62
142,112.75
144,110.155
148,91.44999999999999
149,110.155
155,90.93
156,110.155
157,91.44999999999999
162,110.155
163,92.38
167,90.95
172,115.15
179,110.00999999999999
180,91.44999999999999
181,109.89
182,92.34
183,109.89
185,109.89
187,109.89
188,92.34
189,91.975
191,91.35
192,111.01
193,91.975
194,109.89
195,91.35
196,109.89
198,92.38
199,110.155
201,101.465
204,92.34
205,101.155
206,90.37
210,91.975
211,101.155
216,110.155
219,115.15
220,91.35
221,109.995
226,109.89
227,91.35
228,110.155
230,110.155
231,91.44999999999999
235,115.15
236,91.62
238,110.155
242,103.04672
243,91.62
244,76.8
245,110.155
247,110.00999999999999
248,91.44999999999999
249,91.44999999999999
250,110.155
251,91.62
253,115.15
254,91.44999999999999
256,91.62
257,91.44999999999999
258,110.155
259,91.62
262,76.8
266,90.93
267,110.00999999999999
272,101.155
273,109.89
275,91.44999999999999
276,110.155
279,92.34
280,101.465
283,91.44999999999999
285,110.155
288,109.89
289,89.27667
290,101.465
291,92.34
292,109.89
293,109.995
296,91.44999999999999
297,110.00999999999999
298,115.15
299,92.34
304,91.35
305,76.8
306,91.975
307,109.89
311,101.155
313,109.89
314,91.35
316,93.005
324,90.37
327,91.15
329,91.35
330,109.89
337,101.465
338,92.34
339,101.465
340,92.34
343,91.44999999999999
345,115.15
346,90.95
347,110.00999999999999
349,112.75
350,90.95
352,110.00999999999999
353,90.95
354,76.8
357,91.62
358,110.00999999999999
362,109.89
364,111.01
365,101.155
366,92.34
367,109.89
368,92.34
370,76.8
373,92.38
377,91.35
378,109.995
382,100.4
384,110.155
390,92.9
392,110.00999999999999
393,109.995
395,92.34
396,101.465
399,76.8
406,109.89
408,109.89
409,91.35
410,76.8
412,110.00999999999999
413,91.44999999999999
419,92.9
420,110.00999999999999
421,91.44999999999999
430,90.37
434,91.975
436,92.34
437,91.62
438,91.44999999999999
439,110.155
440,91.62
443,109.995
446,92.34
448,91.62
452,91.62
453,101.94999999999999
457,101.465
458,91.975
459,113.8
460,101.94999999999999
462,103.04672
464,101.94999999999999
465,115.15
467,110.00999999999999
471,109.89
472,76.8
473,90.95
475,92.34
480,92.38
488,109.89
490,109.89
491,101.155
492,76.8
493,91.62
497,90.95
498,110.00999999999999
499,92.38
500,101.155
501,91.975
502,110.00999999999999
506,76.8
510,109.995
511,90.80000000000001
512,91.35
516,91.44999999999999
518,91.35
519,110.00999999999999
521,90.95
522,110.155
526,110.155
529,91.66
532,110.155
533,91.62
536,110.155
537,90.80000000000001
539,92.34
540,101.155
541,92.34
543,91.975
546,110.00999999999999
547,91.62
548,76.8
551,91.62
552,101.94999999999999
556,103.04672
557,92.38
558,109.89
559,92.34
560,101.155
562,101.155
566,92.38
570,110.00999999999999
571,91.62
572,101.465
573,92.34
575,115.15
576,110.00999999999999
577,90.95
579,91.44999999999999
580,110.00999999999999
581,109.995
589,109.89
591,101.155
593,92.34
594,100.4
595,91.975
598,91.62
602,110.00999999999999
604,110.155
606,112.75
608,92.34
609,101.155
610,91.975
616,110.00999999999999
617,92.38
618,100.4
620,101.155
622,110.055
623,91.44999999999999
624,110.64
626,110.155
628,110.155
629,90.95
630,110.155
637,92.34
