id,price_doc
30474,5270400.0
30475,8108562.0
30476,5146900.0
30477,5737200.5
30478,4951175.0
30479,9007567.0
30480,4196125.0
30481,4189519.0
30482,4644200.0
30483,4678808.0
30484,6262603.0
30485,4860752.0
30486,3568861.25
30487,3765700.0
30488,6056721.5
30489,6100587.5
30490,22189626.0
30491,19465000.0
30492,5682800.0
30493,13184300.0
30494,6718600.0
30495,10530100.0
30496,8226856.5
30497,8216922.0
30498,4516600.0
30499,8053900.0
30500,10936452.0
30501,6822100.0
30502,3014591.5
30503,6500000.0
30504,5575600.0
30505,11122627.0
30506,3211802.25
30507,4670106.0
30508,5314130.5
30509,7437800.0
30510,9143206.0
30511,6500000.0
30512,6122100.0
30513,4176812.75
30514,3436204.75
30515,9631378.0
30516,5756261.5
30517,10991452.0
30518,8151282.5
30519,4410800.0
30520,6869254.5
30521,5694700.0
30522,7492588.5
30523,6373200.0
30524,10485200.0
30525,11472100.0
30526,4847221.0
30527,4917754.0
30528,6500000.0
30529,6561600.0
30530,6200000.0
30531,14222400.0
30532,4692285.0
30533,10702400.0
30534,6571788.5
30535,9408806.0
30536,5800650.5
30537,11313300.0
30538,4768700.0
30539,8607385.0
30540,9572187.0
30541,6000000.0
30542,2089780.125
30543,5500000.0
30544,6573200.0
30545,8435200.0
30546,4082427.5
30547,9634446.0
30548,4464967.0
30549,5023732.5
30550,11935500.0
30551,5060127.0
30552,1802508.375
30553,7076600.0
30554,10756200.0
30555,6165234.0
30556,8987009.0
30557,7000000.0
30558,9372900.0
30559,6050700.0
30560,6052900.0
30561,6700200.0
30562,12298648.0
30563,4878432.0
30564,7077700.0
30565,6500000.0
30566,6906848.5
30567,1949703.25
30568,9738200.0
30569,9650500.0
30570,6625400.0
30571,7405961.0
30572,4787452.0
30573,6388351.0
30574,5835300.0
30575,7394700.0
30576,4794500.0
30577,4020300.0
30578,3219438.0
30579,6869500.0
30580,4361600.0
30581,5434300.0
30582,12485400.0
30583,6770674.5
30584,4252800.0
30585,2493208.75
30586,9110565.0
30587,5694350.0
30588,7636200.0
30589,7105200.0
30590,12362300.0
30591,5253700.0
30592,6228700.0
30593,7629117.0
30594,6658513.0
30595,5368200.0
30596,6424875.5
30597,6388351.0
30598,9463898.0
30599,10396900.0
30600,4965853.0
30601,5790500.0
30602,1712213.125
30603,12023721.0
30604,4495300.0
30605,6627691.5
30606,23889200.0
30607,6724900.0
30608,8571629.0
30609,6099581.0
30610,2948195.25
30611,5403455.5
30612,7000000.0
30613,8585536.0
30614,16527242.0
30615,7306800.0
30616,5512652.0
30617,9136700.0
30618,4900100.0
30619,4188660.25
30620,2567374.25
30621,8845000.0
30622,7500000.0
30623,6200000.0
30624,6701853.0
30625,7976192.0
30626,6113200.0
30627,7160600.0
30628,6317038.5
30629,5238500.0
30630,4629792.0
30631,6052097.0
30632,4053281.5
30633,5784000.0
30634,11330800.0
30635,9538980.0
30636,5265100.0
30637,9496157.0
30638,5794500.0
30639,7500000.0
30640,4535539.5
30641,8003584.5
30642,6458300.0
30643,7655700.0
30644,9460091.0
30645,7242100.0
30646,5173400.0
30647,4672739.0
30648,23147260.0
30649,2079712.0
30650,4939100.0
30651,3329407.25
30652,4430334.5
30653,7067525.0
30654,4382563.0
30655,12583603.0
30656,3909372.25
30657,6300000.0
30658,10705752.0
30659,4665997.0
30660,8369100.0
30661,6566307.0
30662,8236151.0
30663,16343900.0
30664,11888500.0
30665,6075349.5
30666,2493920.0
30667,4130463.25
30668,8869829.0
30669,4864513.5
30670,2393400.0
30671,7000000.0
30672,15633449.0
30673,10162400.0
30674,11317800.0
30675,2037084.125
30676,6635400.0
30677,4184700.0
30678,19441414.0
30679,5609600.0
30680,5008534.5
30681,2387865.25
30682,8771300.0
30683,9479453.0
30684,4553900.0
30685,7315400.0
30686,9392274.0
30687,4985127.5
30688,4385908.0
30689,14079200.0
30690,25061164.0
30691,4376600.0
30692,5858900.0
30693,11384000.0
30694,5500000.0
30695,6884443.0
30696,6541700.0
30697,11955700.0
30698,7549900.0
30699,5813000.0
30700,4852572.5
