id,price_doc
30474,5334954.5
30475,8090579.5
30476,5203102.0
30477,5882099.5
30478,4953413.0
30479,9268256.0
30480,4148492.25
30481,4083689.25
30482,4739462.5
30483,4879190.5
30484,6305301.5
30485,4580001.0
30486,3447381.0
30487,3920696.5
30488,6329690.0
30489,5851930.5
30490,22095992.0
30491,18865308.0
30492,5960683.0
30493,13005901.0
30494,6804302.0
30495,10780996.0
30496,8136177.0
30497,8078891.0
30498,4388761.5
30499,7657581.5
30500,11583099.0
30501,6141537.5
30502,3048288.75
30503,6293040.5
30504,5594014.0
30505,10852814.0
30506,2829587.25
30507,4699835.5
30508,5209303.5
30509,7193015.0
30510,9044098.0
30511,6457377.0
30512,6116235.0
30513,4086864.5
30514,3377837.75
30515,9679481.0
30516,5705652.0
30517,10982839.0
30518,8382822.5
30519,4456110.5
30520,7220066.0
30521,4895233.0
30522,7392525.5
30523,6665145.5
30524,11324492.0
30525,9730757.0
30526,4753082.0
30527,4919048.0
30528,6646851.5
30529,6501174.0
30530,5812845.0
30531,14893290.0
30532,4334922.0
30533,10212811.0
30534,6610452.0
30535,9253189.0
30536,5612133.5
30537,11700495.0
30538,4767282.5
30539,8494986.0
30540,9354872.0
30541,5777810.0
30542,1766989.125
30543,5498811.0
30544,5932277.0
30545,8508477.0
30546,4093608.5
30547,9910687.0
30548,4324384.5
30549,4914073.5
30550,12210692.0
30551,5176148.5
30552,1709556.75
30553,6504634.5
30554,9852598.0
30555,6060732.0
30556,9104329.0
30557,6961258.5
30558,8979076.0
30559,6008814.5
30560,5703421.0
30561,6636400.5
30562,12101279.0
30563,4908177.0
30564,7355226.5
30565,6230470.0
30566,6955983.0
30567,1710388.5
30568,10604908.0
30569,10315788.0
30570,6486929.5
30571,7348559.0
30572,4803261.5
30573,6381008.0
30574,5704194.0
30575,7576182.0
30576,5134756.0
30577,3880929.0
30578,3078141.25
30579,6864304.0
30580,4257958.5
30581,5397625.0
30582,12988102.0
30583,6987578.0
30584,4235121.5
30585,2181986.25
30586,8956993.0
30587,5748148.0
30588,7968961.0
30589,6783633.5
30590,11270041.0
30591,4791837.0
30592,6243395.0
30593,7463406.5
30594,6815277.5
30595,5469481.0
30596,6180445.5
30597,6392629.5
30598,9317584.0
30599,10236721.0
30600,4922051.5
30601,6109076.5
30602,1510315.25
30603,11754201.0
30604,4494363.5
30605,6691953.5
30606,20927208.0
30607,5964823.0
30608,8839041.0
30609,5995951.5
30610,2687789.75
30611,5277645.0
30612,7153733.5
30613,7825223.5
30614,17176306.0
30615,7400539.0
30616,5446032.5
30617,9316588.0
30618,4887084.0
30619,4181571.5
30620,2387122.75
30621,8662163.0
30622,7933980.0
30623,5813449.0
30624,6495943.5
30625,7982949.5
30626,6173106.0
30627,6168139.0
30628,6348661.0
30629,5039471.5
30630,4821596.0
30631,6064836.5
30632,4145961.0
30633,5958830.5
30634,11071068.0
30635,9367442.0
30636,4993749.0
30637,9394675.0
30638,5595518.5
30639,6977429.5
30640,4410647.0
30641,7675451.0
30642,6730701.5
30643,7705227.5
30644,9307139.0
30645,6745397.5
30646,5273444.0
30647,4838151.0
30648,22924806.0
30649,1998516.125
30650,4950693.0
30651,3143240.75
30652,4241496.0
30653,6665743.0
30654,4468323.5
30655,13036822.0
30656,3525618.25
30657,6097877.5
30658,10150222.0
