id,price_doc
30474,5309819.0
30475,8126592.0
30476,5198524.5
30477,5776796.5
30478,4961555.0
30479,9006159.0
30480,4191041.25
30481,4136372.0
30482,4698858.5
30483,4623848.5
30484,6232835.5
30485,4771503.0
30486,3524592.75
30487,3891792.25
30488,5943682.0
30489,6062720.0
30490,22183278.0
30491,18751088.0
30492,5714964.0
30493,12470897.0
30494,6759919.0
30495,10306702.0
30496,8812898.0
30497,8138458.0
30498,4536188.5
30499,8031003.0
30500,11201720.0
30501,6715282.0
30502,3105448.0
30503,6428044.5
30504,5652197.5
30505,10640974.0
30506,3279662.75
30507,4661723.0
30508,5248288.0
30509,7452332.5
30510,9095633.0
30511,6478892.5
30512,6235279.0
30513,4171606.0
30514,3505816.25
30515,9589146.0
30516,5735138.0
30517,10805803.0
30518,8562829.0
30519,4416927.5
30520,6897356.5
30521,5880725.5
30522,7388733.5
30523,6353615.5
30524,10705017.0
30525,11152155.0
30526,4843233.5
30527,4806932.0
30528,6673967.5
30529,6625966.0
30530,6140015.0
30531,14305837.0
30532,4708561.0
30533,10313133.0
30534,6519353.0
30535,9406060.0
30536,5747008.5
30537,11499273.0
30538,4870487.5
30539,9060501.0
30540,9492516.0
30541,5716463.0
30542,2026949.0
30543,5540749.5
30544,6498812.0
30545,8567697.0
30546,4142858.5
30547,9751938.0
30548,4398310.5
30549,4916103.0
30550,11972780.0
30551,5083876.5
30552,1746223.125
30553,7222324.5
30554,10731307.0
30555,6151103.5
30556,9011915.0
30557,7145497.0
30558,9209627.0
30559,6168015.5
30560,6135777.0
30561,6698945.5
30562,11986970.0
30563,4946427.0
30564,7055719.5
30565,6222448.0
30566,6912951.0
30567,1900746.125
30568,9726211.0
30569,9812352.0
30570,6677826.0
30571,7295037.0
30572,4779587.5
30573,6503133.5
30574,6024530.5
30575,7481300.0
30576,4826307.5
30577,4053382.0
30578,3181706.0
30579,6934694.5
30580,4499526.5
30581,5400375.0
30582,12508273.0
30583,6857584.0
30584,4421664.5
30585,2416109.25
30586,9330477.0
30587,5633980.5
30588,7550129.5
30589,7264116.0
30590,12100056.0
30591,5121351.0
30592,6326739.5
30593,8259488.5
30594,6702076.5
30595,5510696.5
30596,5995945.5
30597,6470957.5
30598,9451849.0
30599,10267499.0
30600,5071141.5
30601,5939608.0
30602,1675327.375
30603,11929083.0
30604,4460196.5
30605,6686703.5
30606,24980940.0
30607,6341913.5
30608,8500650.0
30609,6067139.5
30610,3024789.0
30611,5327476.0
30612,7117809.0
30613,8742181.0
30614,16337623.0
30615,7259393.0
30616,5469486.0
30617,9235151.0
30618,4840615.0
30619,4288400.0
30620,2486088.5
30621,8838721.0
30622,7570996.0
30623,6203806.5
30624,6703380.5
30625,7909412.5
30626,5999726.5
30627,6984007.0
30628,6326679.0
30629,5233219.5
30630,4786369.5
30631,6042183.5
30632,4034704.0
30633,5648183.5
30634,11249274.0
30635,9450514.0
30636,5274103.0
30637,9477863.0
30638,5786925.5
30639,7510373.0
30640,4505160.5
30641,7791691.0
30642,6436454.0
30643,7720851.0
30644,9412916.0
30645,7181048.0
30646,5228051.5
30647,4700678.5
30648,23338776.0
30649,2080700.0
30650,4920151.0
30651,3389292.75
30652,4358023.0
30653,7153768.0
30654,4321037.5
30655,12983793.0
30656,3887975.0
30657,6172711.5
30658,10760719.0
30659,4666117.0
30660,8381671.0
30661,6448724.0
30662,8149673.5
30663,16096699.0
30664,11976320.0
30665,5991070.5
30666,2547455.5
30667,4055307.75
30668,8971577.0
30669,4660918.0
30670,2442091.5
30671,6915700.0
30672,15278700.0
30673,10213572.0
30674,11328100.0
30675,2014234.875
30676,6645058.0
30677,4162315.0
30678,18523054.0
30679,5639060.5
30680,4990835.5
30681,2360399.0
30682,8661658.0
30683,9510748.0
30684,4697810.5
30685,7512458.0
30686,9381300.0
30687,4974380.0
30688,4330649.5
30689,14285387.0
30690,25141166.0
30691,4385322.5
30692,5899582.5
30693,11036723.0
30694,5433949.5
30695,6884660.0
30696,6512635.5
30697,11963192.0
30698,7322367.0
30699,5834109.5
30700,4873275.0
30701,9412916.0
30702,6030353.0
30703,3758319.75
30704,11441363.0
30705,8892918.0
30706,23540046.0
30707,3566911.75
30708,13613180.0
30709,5809447.5
30710,6828002.5
30711,4499205.0
30712,3824949.75
30713,6345192.5
30714,7026543.0
30715,3812760.0
30716,9509116.0
30717,5987169.5
30718,8338077.0
30719,14403856.0
30720,7032496.0
30721,4579738.5
30722,6980171.5
30723,6016354.0
30724,11937254.0
30725,6638534.0
30726,11267161.0
30727,9633803.0
30728,11264540.0
30729,3362766.5
30730,6180646.0
30731,6284692.5
30732,4337900.0
30733,9887878.0
30734,6893831.5
30735,5422318.0
30736,5237358.5
30737,6539890.0
30738,5957347.0
30739,4101866.0
30740,6728000.0
30741,11224240.0
30742,4032319.25
30743,4906810.0
30744,9288058.0
30745,6851256.0
30746,5604229.0
30747,14424145.0
30748,16264061.0
30749,4716561.0
30750,6438020.0
30751,3183332.75
30752,7208053.5
30753,9820441.0
30754,5437894.5
30755,4936907.0
30756,6119514.0
30757,5237488.5
30758,10315120.0
30759,5847261.0
30760,4692213.5
30761,9437653.0
30762,6745995.5
30763,11884729.0
30764,5963526.0
30765,5865831.5
30766,3445905.25
30767,9865742.0
30768,4310056.5
30769,7099241.0
30770,5912678.0
30771,2920483.0
30772,8321768.5
30773,7975005.0
30774,5501502.0
30775,11993373.0
30776,5719708.0
30777,5970856.0
30778,8763300.0
30779,6507259.0
30780,7420079.5
30781,6504715.0
30782,5196967.5
30783,5518674.5
30784,3560077.5
30785,5157823.5
30786,4152553.5
30787,6091071.0
30788,5633051.0
30789,7433302.5
30790,6218158.5
30791,10021239.0
30792,6991210.5
30793,11394714.0
30794,13281101.0
30795,11154707.0
30796,11706589.0
30797,14565530.0
30798,2556616.5
30799,10718399.0
30800,13363124.0
30801,6109408.5
30802,20214714.0
30803,2608356.75
30804,3523366.0
30805,15231680.0
30806,6931600.0
30807,6024478.5
30808,10275630.0
30809,4813928.0
30810,11330240.0
30811,4250355.5
30812,5290046.0
30813,4962387.5
30814,2452519.75
30815,3800515.25
30816,8053283.0
30817,1787879.125
