id,price_doc
30474,5507039.5
30475,8474853.0
30476,5176069.5
30477,6856871.0
30478,4890174.5
30479,8070551.0
30480,4443307.5
30481,3827704.75
30482,3990977.75
30483,4312655.0
30484,6433974.5
30485,4582277.0
30486,3299716.0
30487,3136497.25
30488,6332135.5
30489,6533936.5
30490,18669240.0
30491,17191464.0
30492,5429531.0
30493,12611150.0
30494,6758765.5
30495,10117141.0
30496,10222702.0
30497,8662162.0
30498,3861031.0
30499,7996351.5
30500,10481786.0
30501,6421341.0
30502,2736335.5
30503,6862137.0
30504,5502624.5
30505,11723806.0
30506,2877671.0
30507,4435995.5
30508,5350459.0
30509,7097501.0
30510,8482923.0
30511,6636078.0
30512,6577575.5
30513,4473713.0
30514,3269535.0
30515,8806479.0
30516,5593224.0
30517,10146515.0
30518,8008295.0
30519,4423461.0
30520,6880839.5
30521,5459693.5
30522,7091621.5
30523,6407510.0
30524,9990751.0
30525,15414474.0
30526,4497214.5
30527,4968624.0
30528,6660602.5
30529,6758204.5
30530,6267753.0
30531,13802142.0
30532,4367013.5
30533,9544722.0
30534,7492774.0
30535,8647841.0
30536,5495744.0
30537,11069938.0
30538,5459672.5
30539,9805533.0
30540,8864840.0
30541,6956480.0
30542,1232523.5
30543,5183969.0
30544,7081112.5
30545,9448613.0
30546,4026900.5
30547,9137548.0
30548,4153765.25
30549,4628423.5
30550,11517042.0
30551,4630692.5
30552,583200.9375
30553,6849858.0
30554,10931875.0
30555,6391757.5
30556,8227954.5
30557,7493553.0
30558,10413873.0
30559,6680768.5
30560,6264956.5
30561,7026610.0
30562,10646566.0
30563,4731753.0
30564,7243563.0
30565,7755365.0
30566,7911916.5
30567,577395.125
30568,10345532.0
30569,9233821.0
30570,6680762.5
30571,6912779.0
30572,4728721.5
30573,6314942.0
30574,5784062.0
30575,7888959.0
30576,3982586.5
30577,3411529.25
30578,2577978.25
30579,7326250.5
30580,3797580.5
30581,4959984.0
30582,11709838.0
30583,6750893.5
30584,4444621.0
30585,2066292.375
30586,8879461.0
30587,5938656.5
30588,8847062.0
30589,7468048.0
30590,11650401.0
30591,4994058.5
30592,6198301.0
30593,9895585.0
30594,8167709.0
30595,5666829.5
30596,6903384.5
30597,6319460.5
30598,8739605.0
30599,10509152.0
30600,5440063.0
30601,6007313.0
30602,
30603,11586999.0
30604,4379604.5
30605,6607426.5
30606,21302324.0
30607,6989990.5
30608,8551396.0
30609,6576509.5
30610,3465567.0
30611,5425664.5
30612,7255012.0
30613,9412530.0
30614,17774500.0
30615,7617884.5
30616,5662324.5
30617,9610431.0
30618,4959019.0
30619,4054070.0
30620,2151985.75
30621,8349089.5
30622,9211076.0
30623,5953280.5
30624,7539911.5
30625,7686980.5
30626,6644063.0
30627,7713366.0
30628,6291300.5
30629,4630255.5
30630,4681700.0
30631,5700930.5
30632,3368242.0
30633,6167203.5
30634,10580653.0
30635,8789807.0
30636,5310837.0
30637,8774949.0
30638,5940803.0
30639,7856644.5
30640,4367142.5
30641,8859481.0
30642,6291192.5
30643,8011404.0
30644,8798966.0
30645,7292470.5
30646,5061627.5
30647,4836333.0
30648,21668472.0
30649,1591791.625
30650,4808454.0
30651,3111634.75
30652,4310817.0
30653,6442441.5
30654,4429835.5
30655,13440897.0
30656,3305003.75
30657,5856323.5
30658,8732790.0
30659,4145648.5
30660,8875989.0
30661,6610553.0
30662,7690815.5
30663,18835592.0
30664,13189905.0
30665,6375715.5
30666,1938924.5
30667,3885143.0
30668,8401006.0
30669,4970316.0
30670,1625924.5
30671,7452652.0
30672,14698357.0
30673,10245872.0
30674,10943558.0
30675,1183443.75
30676,7038917.0
30677,4162513.25
30678,17751530.0
30679,5930557.5
30680,5536899.0
30681,2385247.5
30682,8052368.5
30683,8941894.0
30684,5757749.5
30685,7377932.0
30686,8940206.0
30687,4986995.5
30688,4083576.0
30689,12679915.0
30690,21766478.0
30691,4053327.75
30692,6620710.5
30693,9630156.0
30694,6632433.5
30695,6750764.5
30696,6773987.5
30697,12237399.0
30698,7605319.0
30699,5779915.0
30700,4711076.5
30701,8798966.0
30702,6178029.5
30703,3689161.25
30704,10240050.0
30705,8010090.0
30706,19564858.0
30707,3222463.75
30708,12519384.0
30709,6134261.5
30710,6741886.0
30711,5028832.5
30712,3267163.0
30713,7547760.5
30714,6788396.5
30715,4111822.0
30716,8859076.0
30717,6928698.5
30718,10404562.0
30719,13131568.0
30720,7106604.0
30721,6567496.5
30722,7871501.5
30723,7504022.5
30724,11096066.0
30725,6782177.5
30726,11544797.0
30727,8754504.0
30728,10564722.0
30729,3071648.75
30730,6152957.5
30731,6526612.5
30732,4397069.0
30733,9989779.0
30734,6942979.5
30735,5129220.5
30736,5684399.5
30737,7296004.0
30738,5640270.5
30739,2611024.75
30740,6519110.5
30741,9839067.0
30742,4242317.0
30743,4895671.5
30744,8513785.0
30745,7059414.5
30746,5392876.0
30747,15676730.0
30748,17370572.0
30749,5171367.5
30750,6197497.0
30751,2906118.75
30752,6565649.0
30753,8878080.0
30754,5611716.0
30755,4797461.0
30756,7893994.0
30757,5420451.0
30758,9643574.0
30759,6295243.5
30760,4500531.0
30761,9118066.0
30762,7397243.5
30763,10423193.0
30764,6535619.0
30765,5443275.5
30766,2596763.25
30767,9808731.0
30768,3974569.25
30769,7073445.0
30770,6278701.5
30771,1934216.75
30772,8732707.0
30773,8630474.0
30774,5859687.0
30775,10854149.0
30776,5430634.0
30777,6419889.5
30778,9025134.0
30779,6193095.5
30780,7269223.5
30781,6592490.5
30782,5808223.0
30783,5540987.5
30784,3231973.75
30785,5309596.5
30786,4259359.5
30787,6576497.0
30788,5466383.0
30789,7310979.0
30790,6528741.5
30791,9258052.0
30792,6942059.0
30793,9952579.0
30794,11904251.0
30795,10671084.0
30796,13169292.0
30797,12610693.0
30798,1880539.375
30799,9261867.0
30800,15420885.0
30801,6232460.5
30802,17960950.0
30803,2476056.0
30804,2811610.25
30805,13311166.0
30806,6968312.5
30807,5869709.5
30808,9499408.0
30809,5472131.0
30810,10432322.0
30811,3887292.75
30812,5059181.0
30813,4716628.5
30814,1894014.75
30815,3198255.5
30816,7956271.5
30817,
30818,7389551.0
30819,8749621.0
30820,4411959.5
30821,20764768.0
30822,8436396.0
30823,6720637.5
30824,3204062.0
30825,5900949.5
30826,9562178.0
30827,5729928.0
30828,5676398.0
30829,4795809.5
30830,8196580.5
30831,6402629.0
30832,5906777.0
30833,5111455.5
30834,3628005.75
30835,7821187.0
30836,7317438.5
30837,4855257.5
30838,4488538.0
30839,6461189.5
30840,10547809.0
30841,10171705.0
30842,7235657.5
30843,5334563.0
30844,8025099.5
30845,9449279.0
30846,4229245.0
30847,6050307.5
30848,8539408.0
30849,3768354.5
30850,3606703.5
30851,4621807.0
30852,7363030.5
30853,3394607.75
30854,6366043.0
30855,6961159.0
30856,8462899.0
30857,2080860.75
30858,4476491.5
30859,6046944.5
30860,5700370.5
30861,7850218.5
30862,6072337.0
30863,5441469.0
30864,5802968.5
30865,8991063.0
30866,7809857.5
30867,5913219.5
30868,8678460.0
30869,5435183.0
30870,5551698.5
30871,9082726.0
30872,4701386.5
30873,3441497.75
30874,4843529.0
30875,6362850.5
30876,4922779.0
30877,9721101.0
30878,5208111.0
30879,10978241.0
30880,6518818.0
30881,
30882,9348495.0
30883,4479493.5
30884,5430235.5
30885,5077698.5
30886,8648410.0
30887,5551185.0
30888,4346206.0
30889,4928848.5
30890,7673394.0
30891,2520974.75
30892,2787831.25
30893,4634275.5
30894,5603961.5
30895,3818138.0
30896,6229786.5
30897,8130809.0
30898,6488996.0
30899,6636653.5
30900,2846275.0
30901,6533812.0
30902,611030.8125
30903,7302519.5
30904,8011839.5
30905,5380649.5
30906,6405249.0
30907,11798416.0
30908,3414852.75
30909,11832469.0
30910,7668704.5
30911,3569011.0
30912,6610483.5
30913,16431391.0
30914,6168892.0
30915,9167434.0
30916,5598561.0
30917,10984776.0
30918,6845515.0
30919,4689077.5
30920,4840656.5
30921,3750199.5
30922,5882015.0
30923,2673613.75
30924,5306230.0
30925,13052310.0
30926,6813607.0
30927,7934048.0
30928,5456071.0
30929,5312589.5
30930,10418125.0
30931,10177915.0
30932,5114737.5
30933,4487904.5
30934,11607238.0
30935,6424115.5
30936,7065395.5
30937,9310486.0
30938,5172226.0
30939,14005943.0
30940,6534441.0
30941,6052443.0
30942,2727565.75
30943,6955365.5
30944,5367426.5
30945,2862682.0
30946,12755256.0
30947,6975712.5
30948,7945603.0
30949,5993064.5
30950,6238217.0
30951,15057542.0
30952,8371039.0
30953,10463809.0
30954,4618115.0
30955,6882559.0
30956,7733695.0
30957,5779904.0
30958,28309408.0
30959,7804698.0
30960,8050464.5
30961,9567615.0
30962,10780574.0
30963,3318002.5
30964,4932902.0
30965,6694768.5
30966,11380042.0
30967,10857027.0
30968,3211817.25
30969,2411889.25
30970,6289225.0
30971,9593289.0
30972,2908863.75
30973,5185190.0
30974,4855123.0
30975,7323421.5
30976,5619953.0
30977,6891932.0
30978,7903010.5
30979,3218133.5
30980,13645011.0
30981,6121171.5
30982,6248744.0
30983,3487113.0
30984,5436194.0
30985,2903877.5
30986,9023482.0
30987,8204792.0
30988,6155962.5
30989,7907262.5
30990,11561390.0
30991,9017288.0
30992,1768720.5
30993,7206369.5
30994,5095812.5
30995,7213733.5
30996,5583402.0
30997,7227485.5
30998,7532717.0
30999,7480172.5
31000,8244213.5
31001,6552019.5
31002,9787184.0
31003,8942184.0
31004,3822539.25
31005,1442576.125
31006,7709365.0
31007,5276653.5
31008,6024490.0
31009,7847381.5
31010,6575035.5
31011,3718776.5
31012,5438522.5
31013,7425983.0
31014,13768538.0
31015,9217702.0
31016,3549097.25
31017,8915345.0
31018,5650801.5
31019,4629694.5
31020,6827989.5
31021,11379781.0
31022,18854068.0
31023,9060112.0
31024,4481600.0
31025,7036682.0
31026,6195340.0
31027,3948595.25
31028,4309822.5
31029,8698105.0
31030,7175406.5
31031,8706562.0
31032,10039232.0
31033,8758061.0
31034,7930984.0
31035,9299855.0
31036,7198745.0
31037,23437696.0
31038,3899397.0
31039,9085741.0
31040,5780075.0
31041,3898289.0
31042,3360673.0
31043,6469945.5
31044,9944002.0
31045,7126197.0
31046,13393298.0
31047,8203384.0
31048,5690734.5
31049,5538847.5
31050,8278864.5
31051,6230892.0
31052,3279590.5
