id,price_doc
30474,5301359.0
30475,8345563.0
30476,5162611.0
30477,5787499.5
30478,4955487.5
30479,8828224.0
30480,4203919.0
30481,4164852.0
30482,4803902.5
30483,4790548.0
30484,6228153.0
30485,4905476.5
30486,3529944.5
30487,3887663.5
30488,6158711.0
30489,5981741.5
30490,21713072.0
30491,19147432.0
30492,5857027.5
30493,13805591.0
30494,6863014.0
30495,10659693.0
30496,8625430.0
30497,7913999.5
30498,4539719.5
30499,7656523.0
30500,11592525.0
30501,6348346.0
30502,3011588.75
30503,6529707.0
30504,5681223.5
30505,10975059.0
30506,2828726.5
30507,4666771.5
30508,5499671.0
30509,7467215.0
30510,9084978.0
30511,6416774.0
30512,6319093.0
30513,4280902.0
30514,3634467.75
30515,9603669.0
30516,5743468.5
30517,11022260.0
30518,7744382.0
30519,4507133.0
30520,6777871.5
30521,5643186.5
30522,7409472.0
30523,6270156.5
30524,10511337.0
30525,10686340.0
30526,4791704.0
30527,5125533.5
30528,6618179.0
30529,6214530.5
30530,6150182.5
30531,14635972.0
30532,4539603.0
30533,9851424.0
30534,6841123.0
30535,9332960.0
30536,5724291.5
30537,11577234.0
30538,4838090.5
30539,8899408.0
30540,9447423.0
30541,5286692.5
30542,1823922.75
30543,5397244.0
30544,6604591.5
30545,8310030.5
30546,4174332.0
30547,9322214.0
30548,4490674.5
30549,5131148.0
30550,11994825.0
30551,5143112.0
30552,1843065.75
30553,6517482.0
30554,10847485.0
30555,6161143.0
30556,9115110.0
30557,7157452.5
30558,9318178.0
30559,6096842.0
30560,5905881.5
30561,6673802.0
30562,11864582.0
30563,5029935.5
30564,6945410.0
30565,6702607.0
30566,6968166.0
30567,1769424.125
30568,9827814.0
30569,9450523.0
30570,6349212.0
30571,7157493.5
30572,4790205.5
30573,6402946.5
30574,5919922.5
30575,7208796.0
30576,4827149.5
30577,4015851.75
30578,3083494.5
30579,7014511.5
30580,4576682.5
30581,5602604.0
30582,12148537.0
30583,6900653.0
30584,4252987.0
30585,2417079.5
30586,8852809.0
30587,5864394.0
30588,8101798.0
30589,6999062.5
30590,12613340.0
30591,5231009.0
30592,6352191.5
30593,8250498.0
30594,6793156.5
30595,5709369.0
30596,6417441.0
30597,6407528.0
30598,9411740.0
30599,10487466.0
30600,5181611.0
30601,5990539.0
30602,1745059.5
30603,11979004.0
30604,4622014.0
30605,6583500.0
30606,20801950.0
30607,6045001.5
30608,8435020.0
30609,6042442.5
30610,2933292.0
30611,5486642.5
30612,7190340.0
30613,8121741.5
30614,17122252.0
30615,7706072.0
30616,5608078.0
30617,9359717.0
30618,4947922.5
30619,4165622.75
30620,2424795.5
30621,8818640.0
30622,7753723.0
30623,5769792.5
30624,6607023.5
30625,7929244.5
30626,6272327.5
30627,7063670.5
30628,6370938.5
30629,4997155.0
30630,4759768.0
30631,6115809.0
30632,4141862.75
30633,5776487.5
30634,11389379.0
30635,9486516.0
30636,5273972.0
30637,9448270.0
30638,5775799.0
30639,6574465.0
30640,4493652.0
30641,7751697.5
30642,6398484.5
30643,7853775.5
30644,9351438.0
30645,7062748.0
30646,5060339.0
30647,4843496.5
30648,23394552.0
30649,2285278.0
30650,4971183.5
30651,3210390.25
30652,4333012.5
30653,6547728.5
30654,4557783.0
30655,12294929.0
30656,3600613.5
30657,6041221.0
30658,9155848.0
30659,4675422.5
30660,8578727.0
30661,6357949.5
30662,8228268.5
30663,15343781.0
30664,11857908.0
30665,6065143.0
30666,2470527.0
30667,3985474.25
30668,8859726.0
30669,4690289.5
30670,2274880.0
30671,7430970.0
30672,14319582.0
30673,10274072.0
30674,10939509.0
30675,1808624.625
30676,6745294.5
30677,4328713.0
30678,20560856.0
30679,5759419.0
30680,5197696.0
30681,2281169.25
30682,8524144.0
30683,9464485.0
30684,5013241.5
30685,7616097.5
30686,9162697.0
30687,4990640.0
30688,4368954.5
30689,13942800.0
30690,25096490.0
30691,4455481.5
30692,6003155.0
30693,11563265.0
30694,5178069.5
30695,7088538.0
30696,6328477.0
30697,11652468.0
30698,7304052.0
30699,5713765.0
30700,4843857.0
30701,9351438.0
30702,6221569.5
30703,3784012.75
30704,11227998.0
30705,8530471.0
30706,24190592.0
30707,3393021.75
30708,13768355.0
30709,5868366.0
30710,8031883.5
30711,4647114.5
30712,3969508.5
30713,5698571.5
30714,6717581.0
30715,3710936.5
30716,9464485.0
30717,6320913.0
30718,9488127.0
30719,14288616.0
30720,6781492.0
30721,4064914.0
30722,7160265.5
30723,6077279.0
30724,11669171.0
30725,6847049.5
30726,11550348.0
30727,9542446.0
30728,11494306.0
30729,3485560.25
30730,5911742.0
30731,6452975.0
30732,4542365.5
30733,9634272.0
30734,6832581.5
30735,5383061.5
30736,5335153.0
30737,6743377.5
30738,5820844.0
30739,4478361.5
30740,6995959.0
30741,12066856.0
30742,4130534.0
30743,4912958.0
30744,9259464.0
30745,6847689.5
30746,5497217.0
30747,15128907.0
30748,16461411.0
30749,4787141.5
30750,6516114.5
30751,3173112.25
